Position,Coverage
10152,36736.00
10153,36672.00
10154,36583.00
10155,36461.00
10156,25966.00
10157,25958.00
10158,25956.00
10159,25956.00
10160,25943.00
10161,25917.00
10162,25905.00
10163,25904.00
10164,25880.00
10165,25875.00
10166,25875.00
10167,25855.00
10168,25857.00
10169,25856.00
10170,25855.00
10171,25854.00
10172,25857.00
10173,25858.00
10174,25860.00
10175,25859.00
10176,25859.00
10177,25857.00
10178,25854.00
10179,25854.00
10180,25855.00
10181,25850.00
10182,25837.00
10183,25836.00
10184,25836.00
10185,25804.00
10186,25791.00
10187,25789.00
10188,25778.00
10189,25778.00
10190,25777.00
10191,25777.00
10192,25777.00
10193,25775.00
10194,25776.00
10195,25722.00
10196,25724.00
10197,25725.00
10198,25727.00
10199,25726.00
10200,25725.00
10201,25721.00
10202,25721.00
10203,25720.00
10204,25719.00
10205,25719.00
10206,25718.00
10207,25720.00
10208,25720.00
10209,25718.00
10210,25714.00
10211,25704.00
10212,25707.00
10213,25708.00
10214,25702.00
10215,25684.00
10216,25697.00
10217,25748.00
10218,25910.00
10219,40501.00
10220,40935.00
10221,41367.00
10222,41591.00
10223,41765.00
10224,41958.00
10225,42034.00
10226,42081.00
10227,42096.00
10228,42115.00
10229,42142.00
10230,42138.00
10231,42140.00
10232,42084.00
10233,42086.00
10234,42101.00
10235,42099.00
10236,42075.00
10237,42079.00
10238,42079.00
10239,42059.00
10240,42054.00
10241,42036.00
10242,42044.00
10243,42051.00
10244,42054.00
10245,42059.00
10246,42029.00
10247,42001.00
10248,41937.00
10249,41912.00
10250,41907.00
10251,41896.00
10252,41890.00
10253,41891.00
10254,41884.00
10255,41623.00
10256,41535.00
10257,41521.00
10258,41509.00
10259,41491.00
10260,41498.00
10261,41467.00
10262,41468.00
10263,41466.00
10264,41466.00
10265,41466.00
10266,41464.00
10267,41772.00
10268,41774.00
10269,41788.00
10270,41805.00
10271,41802.00
10272,41808.00
10273,41790.00
10274,41788.00
10275,41799.00
10276,41805.00
10277,41809.00
10278,41812.00
10279,41809.00
10280,41810.00
10281,41800.00
10282,41807.00
10283,41806.00
10284,41796.00
10285,41797.00
10286,41784.00
10287,41763.00
10288,41726.00
10289,41680.00
10290,41670.00
10291,41655.00
10292,41490.00
10293,41495.00
10294,41493.00
10295,41495.00
10296,41495.00
10297,41497.00
10298,41504.00
10299,41502.00
10300,41509.00
10301,41480.00
10302,41474.00
10303,41464.00
10304,41450.00
10305,41447.00
10306,41438.00
10307,41429.00
10308,41433.00
10309,41430.00
10310,41430.00
10311,41430.00
10312,41425.00
10313,41419.00
10314,41403.00
10315,41395.00
10316,41387.00
10317,41360.00
10318,40218.00
10319,40196.00
10320,40194.00
10321,40208.00
10322,40181.00
10323,40175.00
10324,40173.00
10325,40163.00
10326,40147.00
10327,40150.00
10328,40153.00
10329,40056.00
10330,40064.00
10331,40064.00
10332,40050.00
10333,40048.00
10334,40047.00
10335,40047.00
10336,40040.00
10337,40040.00
10338,40033.00
10339,40031.00
10340,40027.00
10341,40024.00
10342,40024.00
10343,40028.00
10344,40014.00
10345,40013.00
10346,40009.00
10347,40006.00
10348,40004.00
10349,40001.00
10350,40001.00
10351,39989.00
10352,39980.00
10353,39977.00
10354,39978.00
10355,39978.00
10356,39973.00
10357,39973.00
10358,39973.00
10359,39962.00
10360,39944.00
10361,39944.00
10362,39943.00
10363,39942.00
10364,39932.00
10365,39927.00
10366,39924.00
10367,39922.00
10368,39915.00
10369,39910.00
10370,39919.00
10371,40117.00
10372,40144.00
10373,40166.00
10374,40158.00
10375,40159.00
10376,40158.00
10377,40157.00
10378,40099.00
10379,40093.00
10380,40089.00
10381,40087.00
10382,40085.00
10383,40078.00
10384,40076.00
10385,40074.00
10386,40067.00
10387,40062.00
10388,40046.00
10389,40039.00
10390,40036.00
10391,40026.00
10392,40018.00
10393,39992.00
10394,39989.00
10395,39985.00
10396,39975.00
10397,39960.00
10398,39935.00
10399,39918.00
10400,39793.00
10401,39777.00
10402,39415.00
10403,39347.00
10404,39342.00
10405,39195.00
10406,38121.00
10407,37315.00
10408,33716.00
10409,31103.00
10410,31055.00
10411,30999.00
10412,30998.00
10413,30997.00
10414,30997.00
10415,30998.00
10416,31000.00
10417,30997.00
10418,30998.00
10419,30994.00
10420,30995.00
10421,30995.00
10422,30995.00
10423,30995.00
10424,30995.00
10425,30996.00
10426,30996.00
10427,30997.00
10428,30997.00
10429,30998.00
10430,30998.00
10431,30998.00
10432,30999.00
10433,30996.00
10434,30996.00
10435,30996.00
10436,31001.00
10437,30999.00
10438,31000.00
10439,30999.00
10440,30999.00
10441,30999.00
10442,30999.00
10443,30999.00
10444,30999.00
10445,30998.00
10446,30998.00
10447,30997.00
10448,30997.00
10449,30997.00
10450,30997.00
10451,30997.00
10452,30997.00
10453,30996.00
10454,30995.00
10455,31015.00
10456,31015.00
10457,31029.00
10458,31028.00
10459,31028.00
10460,31029.00
10461,31042.00
10462,31043.00
10463,31037.00
10464,31036.00
10465,31020.00
10466,31021.00
10467,31024.00
10468,31023.00
10469,31023.00
10470,31021.00
10471,31021.00
10472,31021.00
10473,31020.00
10474,31024.00
10475,31023.00
10476,31023.00
10477,31023.00
10478,31021.00
10479,31021.00
10480,31022.00
10481,31021.00
10482,31021.00
10483,31022.00
10484,31024.00
10485,31912.00
10486,31923.00
10487,31933.00
10488,31943.00
10489,31959.00
10490,31962.00
10491,31970.00
10492,31973.00
10493,31983.00
10494,31988.00
10495,31988.00
10496,31986.00
10497,31981.00
10498,31990.00
10499,31992.00
10500,32010.00
10501,32012.00
10502,32023.00
10503,32041.00
10504,32045.00
10505,32053.00
10506,32042.00
10507,32044.00
10508,32045.00
10509,32045.00
10510,32047.00
10511,32048.00
10512,32048.00
10513,32048.00
10514,32049.00
10515,32049.00
10516,32050.00
10517,32050.00
10518,32051.00
10519,32051.00
10520,32052.00
10521,32053.00
10522,32054.00
10523,32054.00
10524,32055.00
10525,32055.00
10526,32054.00
10527,32054.00
10528,32054.00
10529,32054.00
10530,32054.00
10531,32054.00
10532,32054.00
10533,32054.00
10534,32054.00
10535,32054.00
10536,32053.00
10537,32053.00
10538,32052.00
10539,32052.00
10540,32052.00
10541,32051.00
10542,32051.00
10543,32051.00
10544,32051.00
10545,32051.00
10546,32051.00
10547,32051.00
10548,32051.00
10549,32050.00
10550,32047.00
10551,32047.00
10552,32107.00
10553,32107.00
10554,32104.00
10555,32105.00
10556,32118.00
10557,32115.00
10558,32113.00
10559,32109.00
10560,32110.00
10561,32112.00
10562,32105.00
10563,32089.00
10564,32086.00
10565,32084.00
10566,32095.00
10567,32095.00
10568,32095.00
10569,32095.00
10570,32095.00
10571,32095.00
10572,32091.00
10573,32091.00
10574,32090.00
10575,32091.00
10576,32092.00
10577,32091.00
10578,32092.00
10579,32091.00
10580,32091.00
10581,32091.00
10582,32091.00
10583,32091.00
10584,32092.00
10585,32091.00
10586,32087.00
10587,32086.00
10588,32084.00
10589,32081.00
10590,32081.00
10591,32076.00
10592,32074.00
10593,32071.00
10594,32063.00
10595,32060.00
10596,32059.00
10597,32057.00
10598,32057.00
10599,32062.00
10600,32062.00
10601,32062.00
10602,32056.00
10603,32052.00
10604,32039.00
10605,32028.00
10606,32026.00
10607,32026.00
10608,32017.00
10609,32009.00
10610,31944.00
10611,31939.00
10612,31936.00
10613,31928.00
10614,31908.00
10615,31903.00
10616,31900.00
10617,31899.00
10618,31891.00
10619,31886.00
10620,31884.00
10621,31881.00
10622,31879.00
10623,31877.00
10624,31875.00
10625,31866.00
10626,31840.00
10627,31838.00
10628,31837.00
10629,31827.00
10630,31827.00
10631,31833.00
10632,31835.00
10633,31835.00
10634,31833.00
10635,31846.00
10636,31818.00
10637,43122.00
10638,43193.00
10639,43499.00
10640,43568.00
10641,40908.00
10642,39641.00
10643,39733.00
10644,39763.00
10645,39767.00
10646,39784.00
10647,39804.00
10648,39808.00
10649,39810.00
10650,39840.00
10651,39846.00
10652,39846.00
10653,39850.00
10654,39854.00
10655,39856.00
10656,39860.00
10657,39865.00
10658,39867.00
10659,39867.00
10660,39868.00
10661,39870.00
10662,39871.00
10663,39871.00
10664,39869.00
10665,39858.00
10666,39858.00
10667,39859.00
10668,39858.00
10669,39859.00
10670,39859.00
10671,39861.00
10672,39864.00
10673,39867.00
10674,39870.00
10675,39870.00
10676,39874.00
10677,39877.00
10678,39883.00
10679,39867.00
10680,39898.00
10681,39911.00
10682,39911.00
10683,39910.00
10684,39912.00
10685,39916.00
10686,39914.00
10687,39912.00
10688,39912.00
10689,39920.00
10690,39925.00
10691,39930.00
10692,39931.00
10693,39927.00
10694,39925.00
10695,39925.00
10696,39928.00
10697,39933.00
10698,39929.00
10699,39935.00
10700,39935.00
10701,39936.00
10702,39938.00
10703,39937.00
10704,39942.00
10705,39944.00
10706,39944.00
10707,39945.00
10708,39943.00
10709,39926.00
10710,39927.00
10711,39920.00
10712,39919.00
10713,39919.00
10714,39917.00
10715,39917.00
10716,39915.00
10717,39914.00
10718,39913.00
10719,39895.00
10720,39893.00
10721,39893.00
10722,39892.00
10723,39892.00
10724,39889.00
10725,39883.00
10726,39877.00
10727,39875.00
10728,39870.00
10729,39862.00
10730,39852.00
10731,39839.00
10732,39833.00
10733,39832.00
10734,39791.00
10735,39644.00
10736,39594.00
10737,39499.00
10738,39485.00
10739,39460.00
10740,39442.00
10741,39397.00
10742,39372.00
10743,39321.00
10744,39183.00
10745,39053.00
10746,38788.00
10747,27630.00
10748,27628.00
10749,27628.00
10750,27628.00
10751,27628.00
10752,27629.00
10753,27627.00
10754,27632.00
10755,27635.00
10756,27632.00
10757,27632.00
10758,27632.00
10759,27630.00
10760,27630.00
10761,27630.00
10762,27630.00
10763,27630.00
10764,27649.00
10765,27645.00
10766,27646.00
10767,27648.00
10768,27645.00
10769,27644.00
10770,27644.00
10771,27644.00
10772,27643.00
10773,27643.00
10774,27644.00
10775,27644.00
10776,27654.00
10777,27754.00
10778,33910.00
10779,34197.00
10780,34257.00
10781,34329.00
10782,34445.00
10783,34512.00
10784,34542.00
10785,34564.00
10786,34593.00
10787,34600.00
10788,34613.00
10789,34622.00
10790,34633.00
10791,34640.00
10792,34645.00
10793,34649.00
10794,34653.00
10795,34658.00
10796,34661.00
10797,34668.00
10798,34684.00
10799,34711.00
10800,34716.00
10801,34717.00
10802,34719.00
10803,34717.00
10804,34715.00
10805,34713.00
10806,34715.00
10807,34718.00
10808,34716.00
10809,34721.00
10810,34720.00
10811,34719.00
10812,34715.00
10813,34711.00
10814,34711.00
10815,34713.00
10816,34711.00
10817,34710.00
10818,34708.00
10819,34713.00
10820,34717.00
10821,34717.00
10822,34720.00
10823,34720.00
10824,34722.00
10825,34720.00
10826,34721.00
10827,34721.00
10828,34723.00
10829,34726.00
10830,34726.00
10831,34724.00
10832,34724.00
10833,34725.00
10834,34725.00
10835,34725.00
10836,34725.00
10837,34730.00
10838,34731.00
10839,34742.00
10840,34742.00
10841,34742.00
10842,34742.00
10843,34739.00
10844,34741.00
10845,34740.00
10846,34748.00
10847,34761.00
10848,34766.00
10849,34763.00
10850,34766.00
10851,34773.00
10852,34765.00
10853,34753.00
10854,34752.00
10855,34751.00
10856,34752.00
10857,34754.00
10858,34757.00
10859,34753.00
10860,34754.00
10861,34753.00
10862,34752.00
10863,34752.00
10864,34750.00
10865,34752.00
10866,34748.00
10867,34748.00
10868,34748.00
10869,34757.00
10870,34762.00
10871,34758.00
10872,34756.00
10873,34754.00
10874,34753.00
10875,34754.00
10876,34757.00
10877,34754.00
10878,34751.00
10879,34751.00
10880,34751.00
10881,34750.00
10882,34749.00
10883,34749.00
10884,34748.00
10885,34748.00
10886,34751.00
10887,34751.00
10888,34752.00
10889,34751.00
10890,34758.00
10891,34765.00
10892,34767.00
10893,34766.00
10894,34770.00
10895,34770.00
10896,34764.00
10897,34733.00
10898,34731.00
10899,34712.00
10900,34692.00
10901,34673.00
10902,34641.00
10903,34622.00
10904,34602.00
10905,33928.00
10906,33920.00
10907,33916.00
10908,33912.00
10909,33913.00
10910,33915.00
10911,33920.00
10912,33920.00
10913,33919.00
10914,33911.00
10915,33910.00
10916,33911.00
10917,33909.00
10918,33906.00
10919,33905.00
10920,33899.00
10921,33898.00
10922,33898.00
10923,33897.00
10924,33895.00
10925,33894.00
10926,33894.00
10927,33894.00
10928,33892.00
10929,33920.00
10930,33923.00
10931,33927.00
10932,33933.00
10933,33930.00
10934,33926.00
10935,33926.00
10936,33926.00
10937,33927.00
10938,33926.00
10939,33926.00
10940,33927.00
10941,33927.00
10942,33926.00
10943,33926.00
10944,33926.00
10945,33925.00
10946,33925.00
10947,33926.00
10948,33925.00
10949,33924.00
10950,33924.00
10951,33922.00
10952,33922.00
10953,33921.00
10954,33921.00
10955,33921.00
10956,33921.00
10957,33925.00
10958,33930.00
10959,33929.00
10960,33929.00
10961,33933.00
10962,33932.00
10963,33932.00
10964,33932.00
10965,33932.00
10966,33932.00
10967,33933.00
10968,33933.00
10969,33933.00
10970,33933.00
10971,33934.00
10972,33934.00
10973,33935.00
10974,33930.00
10975,33929.00
10976,33929.00
10977,33931.00
10978,33933.00
10979,33923.00
10980,33922.00
10981,33920.00
10982,33919.00
10983,33919.00
10984,33930.00
10985,33959.00
10986,33960.00
10987,33965.00
10988,33975.00
10989,33977.00
10990,33990.00
10991,33976.00
10992,33983.00
10993,33984.00
10994,33984.00
10995,33983.00
10996,33982.00
10997,33983.00
10998,33984.00
10999,33983.00
11000,33983.00
11001,33984.00
11002,33983.00
11003,33984.00
11004,33984.00
11005,33985.00
11006,33986.00
11007,33986.00
11008,33989.00
11009,33989.00
11010,33990.00
11011,33989.00
11012,33989.00
11013,33989.00
11014,33989.00
11015,33989.00
11016,33989.00
11017,33999.00
11018,33999.00
11019,33999.00
11020,33999.00
11021,34012.00
11022,34018.00
11023,34052.00
11024,47511.00
11025,47840.00
11026,48114.00
11027,48402.00
11028,48573.00
11029,48662.00
11030,48762.00
11031,48791.00
11032,49030.00
11033,49156.00
11034,49197.00
11035,49217.00
11036,49248.00
11037,49260.00
11038,49200.00
11039,49236.00
11040,49253.00
11041,49270.00
11042,49277.00
11043,49281.00
11044,49284.00
11045,49287.00
11046,49295.00
11047,49294.00
11048,49296.00
11049,49301.00
11050,49307.00
11051,49309.00
11052,49307.00
11053,49318.00
11054,49311.00
11055,49311.00
11056,49310.00
11057,49311.00
11058,49312.00
11059,49312.00
11060,49317.00
11061,49318.00
11062,49317.00
11063,49319.00
11064,49323.00
11065,49359.00
11066,49358.00
11067,49358.00
11068,49358.00
11069,49357.00
11070,49362.00
11071,49365.00
11072,49379.00
11073,49355.00
11074,49354.00
11075,49355.00
11076,49359.00
11077,49363.00
11078,49367.00
11079,49369.00
11080,49369.00
11081,49371.00
11082,49375.00
11083,49369.00
11084,49372.00
11085,49367.00
11086,49366.00
11087,49367.00
11088,49375.00
11089,49377.00
11090,49388.00
11091,49391.00
11092,49391.00
11093,49392.00
11094,49391.00
11095,49390.00
11096,49391.00
11097,49388.00
11098,49385.00
11099,49384.00
11100,49384.00
11101,49382.00
11102,49382.00
11103,49387.00
11104,49387.00
11105,49385.00
11106,49381.00
11107,49428.00
11108,49422.00
11109,49417.00
11110,49414.00
11111,49413.00
11112,49441.00
11113,49436.00
11114,49522.00
11115,49520.00
11116,49519.00
11117,49522.00
11118,49515.00
11119,49499.00
11120,49399.00
11121,49367.00
11122,49367.00
11123,49362.00
11124,49357.00
11125,49367.00
11126,49370.00
11127,49370.00
11128,49367.00
11129,49365.00
11130,49361.00
11131,49358.00
11132,49356.00
11133,49354.00
11134,49366.00
11135,49362.00
11136,49360.00
11137,49356.00
11138,49352.00
11139,49350.00
11140,49345.00
11141,49335.00
11142,49334.00
11143,49300.00
11144,49276.00
11145,49266.00
11146,49147.00
11147,49048.00
11148,48969.00
11149,48932.00
11150,48869.00
11151,48489.00
11152,47842.00
11153,36268.00
11154,29731.00
11155,29727.00
11156,29721.00
11157,29719.00
11158,29711.00
11159,29713.00
11160,29743.00
11161,29744.00
11162,29743.00
11163,29744.00
11164,29745.00
11165,29743.00
11166,29743.00
11167,29743.00
11168,29744.00
11169,29742.00
11170,29742.00
11171,29742.00
11172,29758.00
11173,29781.00
11174,29784.00
11175,29784.00
11176,29784.00
11177,29785.00
11178,29784.00
11179,29782.00
11180,29782.00
11181,29782.00
11182,29782.00
11183,29782.00
11184,29782.00
11185,29782.00
11186,29782.00
11187,29782.00
11188,29783.00
11189,29783.00
11190,29785.00
11191,29785.00
11192,29785.00
11193,29786.00
11194,29787.00
11195,29787.00
11196,29788.00
11197,29788.00
11198,29795.00
11199,29795.00
11200,29794.00
11201,29796.00
11202,29796.00
11203,29796.00
11204,29792.00
11205,29790.00
11206,29791.00
11207,29791.00
11208,29791.00
11209,29792.00
11210,29793.00
11211,29793.00
11212,29793.00
11213,29794.00
11214,29793.00
11215,29793.00
11216,29791.00
11217,29791.00
11218,29791.00
11219,29788.00
11220,29788.00
11221,29787.00
11222,29787.00
11223,29785.00
11224,29786.00
11225,29788.00
11226,29786.00
11227,29796.00
11228,29794.00
11229,29771.00
11230,29769.00
11231,29769.00
11232,29767.00
11233,29769.00
11234,29767.00
11235,29766.00
11236,29766.00
11237,29766.00
11238,29766.00
11239,29762.00
11240,29758.00
11241,29761.00
11242,29762.00
11243,29761.00
11244,29754.00
11245,29754.00
11246,29753.00
11247,29748.00
11248,29749.00
11249,29749.00
11250,29748.00
11251,29747.00
11252,29746.00
11253,29744.00
11254,29743.00
11255,29742.00
11256,29744.00
11257,29744.00
11258,29743.00
11259,29744.00
11260,29744.00
11261,29743.00
11262,29742.00
11263,29742.00
11264,29742.00
11265,29742.00
11266,29742.00
11267,29742.00
11268,29740.00
11269,29742.00
11270,29743.00
11271,29745.00
11272,29747.00
11273,29745.00
11274,29747.00
11275,29748.00
11276,34071.00
11277,34354.00
11278,34489.00
11279,34544.00
11280,34561.00
11281,34658.00
11282,34792.00
11283,34840.00
11284,34858.00
11285,34865.00
11286,34881.00
11287,34887.00
11288,34893.00
11289,34899.00
11290,34901.00
11291,34905.00
11292,34917.00
11293,34919.00
11294,34927.00
11295,34927.00
11296,34932.00
11297,34933.00
11298,34933.00
11299,34933.00
11300,34933.00
11301,34928.00
11302,34928.00
11303,34929.00
11304,34931.00
11305,34941.00
11306,34945.00
11307,34946.00
11308,34947.00
11309,34951.00
11310,34951.00
11311,34948.00
11312,34948.00
11313,34949.00
11314,34951.00
11315,34951.00
11316,34950.00
11317,34965.00
11318,34964.00
11319,35071.00
11320,35073.00
11321,35076.00
11322,35088.00
11323,35091.00
11324,35103.00
11325,35107.00
11326,35108.00
11327,35109.00
11328,35113.00
11329,35116.00
11330,35110.00
11331,35110.00
11332,35110.00
11333,35110.00
11334,35109.00
11335,35111.00
11336,35111.00
11337,35113.00
11338,35115.00
11339,35151.00
11340,35173.00
11341,35193.00
11342,35192.00
11343,35192.00
11344,35192.00
11345,35193.00
11346,35194.00
11347,35194.00
11348,35196.00
11349,35193.00
11350,35194.00
11351,35194.00
11352,35194.00
11353,35193.00
11354,35190.00
11355,35184.00
11356,35210.00
11357,35216.00
11358,35216.00
11359,35216.00
11360,35211.00
11361,35209.00
11362,35210.00
11363,35216.00
11364,35215.00
11365,35217.00
11366,35213.00
11367,35201.00
11368,35191.00
11369,35188.00
11370,35185.00
11371,35188.00
11372,35189.00
11373,35189.00
11374,35189.00
11375,35191.00
11376,35189.00
11377,35187.00
11378,35185.00
11379,35184.00
11380,35174.00
11381,35172.00
11382,35164.00
11383,35164.00
11384,35161.00
11385,35161.00
11386,35156.00
11387,35163.00
11388,35164.00
11389,35161.00
11390,35153.00
11391,35144.00
11392,35114.00
11393,35111.00
11394,35107.00
11395,35081.00
11396,35075.00
11397,35071.00
11398,35070.00
11399,35062.00
11400,35060.00
11401,35057.00
11402,35063.00
11403,35056.00
11404,34818.00
11405,34738.00
11406,34676.00
11407,31685.00
11408,31637.00
11409,31636.00
11410,31636.00
11411,31647.00
11412,31647.00
11413,31648.00
11414,31668.00
11415,31669.00
11416,31680.00
11417,31682.00
11418,31682.00
11419,31682.00
11420,31682.00
11421,31681.00
11422,31682.00
11423,31683.00
11424,31682.00
11425,31682.00
11426,31682.00
11427,31681.00
11428,31681.00
11429,31681.00
11430,31686.00
11431,31689.00
11432,31725.00
11433,31728.00
11434,31728.00
11435,31728.00
11436,31729.00
11437,31728.00
11438,31730.00
11439,31731.00
11440,31735.00
11441,31738.00
11442,31737.00
11443,31733.00
11444,31734.00
11445,31733.00
11446,31742.00
11447,34022.00
11448,34141.00
11449,34238.00
11450,34256.00
11451,34278.00
11452,34316.00
11453,34348.00
11454,34383.00
11455,34422.00
11456,34426.00
11457,34438.00
11458,34442.00
11459,34451.00
11460,34460.00
11461,34478.00
11462,34489.00
11463,34491.00
11464,34495.00
11465,34499.00
11466,34500.00
11467,34502.00
11468,34506.00
11469,34515.00
11470,34516.00
11471,34519.00
11472,34524.00
11473,34529.00
11474,34529.00
11475,34536.00
11476,34534.00
11477,34547.00
11478,34528.00
11479,34533.00
11480,34536.00
11481,34563.00
11482,34566.00
11483,34565.00
11484,34563.00
11485,34563.00
11486,34562.00
11487,34523.00
11488,34526.00
11489,34530.00
11490,34533.00
11491,34534.00
11492,34533.00
11493,34542.00
11494,34538.00
11495,34535.00
11496,34529.00
11497,34532.00
11498,34529.00
11499,34532.00
11500,34532.00
11501,34531.00
11502,34530.00
11503,34550.00
11504,34548.00
11505,34543.00
11506,34542.00
11507,34544.00
11508,34544.00
11509,34535.00
11510,34535.00
11511,34533.00
11512,34530.00
11513,34529.00
11514,34548.00
11515,34548.00
11516,34547.00
11517,34547.00
11518,34538.00
11519,34536.00
11520,34492.00
11521,34487.00
11522,34480.00
11523,34483.00
11524,34507.00
11525,34505.00
11526,34504.00
11527,34510.00
11528,36553.00
11529,36572.00
11530,36650.00
11531,36654.00
11532,36740.00
11533,36790.00
11534,36819.00
11535,36848.00
11536,36847.00
11537,36875.00
11538,36894.00
11539,36922.00
11540,36913.00
11541,36906.00
11542,36838.00
11543,36832.00
11544,36787.00
11545,36541.00
11546,36436.00
11547,36372.00
11548,36164.00
11549,35844.00
11550,25149.00
11551,25148.00
11552,25151.00
11553,25156.00
11554,25160.00
11555,25169.00
11556,25176.00
11557,25176.00
11558,25180.00
11559,25167.00
11560,25168.00
11561,25170.00
11562,25177.00
11563,25188.00
11564,25188.00
11565,25197.00
11566,25199.00
11567,25201.00
11568,25203.00
11569,25194.00
11570,25190.00
11571,25171.00
11572,25204.00
11573,25247.00
11574,25258.00
11575,25257.00
11576,25271.00
11577,25290.00
11578,25299.00
11579,25302.00
11580,25307.00
11581,25309.00
11582,25300.00
11583,25295.00
11584,25277.00
11585,25300.00
11586,25303.00
11587,25306.00
11588,25301.00
11589,25296.00
11590,25290.00
11591,25289.00
11592,25290.00
11593,25290.00
11594,25290.00
11595,25291.00
11596,25287.00
11597,25272.00
11598,25270.00
11599,25267.00
11600,25265.00
11601,25265.00
11602,25266.00
11603,25257.00
11604,25250.00
11605,25233.00
11606,25231.00
11607,25228.00
11608,25222.00
11609,25213.00
11610,25207.00
11611,25204.00
11612,25202.00
11613,25200.00
11614,25195.00
11615,25195.00
11616,25195.00
11617,25194.00
11618,25192.00
11619,25192.00
11620,25189.00
11621,25189.00
11622,25185.00
11623,25185.00
11624,25180.00
11625,25178.00
11626,25178.00
11627,25177.00
11628,25131.00
11629,25127.00
11630,25112.00
11631,25102.00
11632,25083.00
11633,25052.00
11634,24959.00
11635,24722.00
11636,24715.00
11637,24617.00
11638,24506.00
11639,23905.00
11640,23877.00
11641,23753.00
11642,23533.00
11643,23246.00
11644,23158.00
11645,22774.00
11646,22644.00
11647,22388.00
11648,5772.00
11649,5606.00
11650,5562.00
11651,5534.00
11652,5534.00
11653,5521.00
11654,5524.00
11655,5524.00
11656,5532.00
11657,5531.00
11658,5531.00
11659,5532.00
11660,5532.00
11661,5529.00
11662,5531.00
11663,5531.00
11664,5531.00
11665,5529.00
11666,5529.00
11667,5529.00
11668,5530.00
11669,5530.00
11670,5528.00
11671,5527.00
11672,5527.00
11673,5527.00
11674,5527.00
11675,5527.00
11676,5526.00
11677,5526.00
11678,5527.00
11679,5527.00
11680,5525.00
11681,5533.00
11682,5533.00
11683,5533.00
11684,5472.00
11685,5473.00
11686,5463.00
11687,5459.00
11688,5459.00
11689,5459.00
11690,5457.00
11691,5455.00
11692,5457.00
11693,5457.00
11694,5457.00
11695,5453.00
11696,5451.00
11697,5450.00
11698,5448.00
11699,5449.00
11700,5449.00
11701,5436.00
11702,5435.00
11703,5434.00
11704,5434.00
11705,5446.00
11706,5442.00
11707,5441.00
11708,5440.00
11709,5439.00
11710,5430.00
11711,5430.00
11712,5423.00
11713,5423.00
11714,5423.00
11715,5423.00
11716,5423.00
11717,5421.00
11718,5421.00
11719,5419.00
11720,5419.00
11721,5396.00
11722,5386.00
11723,5385.00
11724,5387.00
11725,5389.00
11726,5389.00
11727,5389.00
11728,5384.00
11729,5384.00
11730,5386.00
11731,5384.00
11732,5384.00
11733,5409.00
11734,5409.00
11735,5409.00
11736,5402.00
11737,5402.00
11738,5399.00
11739,5396.00
11740,5396.00
11741,5397.00
11742,5397.00
11743,5397.00
11744,5399.00
11745,5401.00
11746,5401.00
11747,5401.00
11748,5401.00
11749,5401.00
11750,5401.00
11751,5401.00
11752,5406.00
11753,5412.00
11754,5412.00
11755,5412.00
11756,5413.00
11757,5413.00
11758,5410.00
11759,5413.00
11760,5408.00
11761,5408.00
11762,5408.00
11763,5409.00
11764,5409.00
11765,5407.00
11766,5407.00
11767,5406.00
11768,5406.00
11769,5406.00
11770,5405.00
11771,5405.00
11772,5405.00
11773,5404.00
11774,5402.00
11775,5421.00
11776,5420.00
11777,5420.00
11778,5418.00
11779,5419.00
11780,5382.00
11781,5382.00
11782,5382.00
11783,5381.00
11784,5369.00
11785,5369.00
11786,5363.00
11787,5363.00
11788,5362.00
11789,5362.00
11790,5348.00
11791,5348.00
11792,5349.00
11793,5349.00
11794,5346.00
11795,5369.00
11796,5372.00
11797,5371.00
11798,5428.00
11799,5423.00
11800,5425.00
11801,5423.00
11802,5425.00
11803,5423.00
11804,5412.00
11805,5412.00
11806,5412.00
11807,5410.00
11808,5401.00
11809,5401.00
11810,5398.00
11811,5398.00
11812,5397.00
11813,5399.00
11814,5399.00
11815,5399.00
11816,5400.00
11817,5400.00
11818,5400.00
11819,5398.00
11820,5398.00
11821,5398.00
11822,5398.00
11823,5388.00
11824,5388.00
11825,5388.00
11826,5387.00
11827,5386.00
11828,5385.00
11829,5384.00
11830,5384.00
11831,5384.00
11832,5384.00
11833,5384.00
11834,5383.00
11835,5368.00
11836,5368.00
11837,5525.00
11838,5532.00
11839,5546.00
11840,5547.00
11841,5556.00
11842,5560.00
11843,5564.00
11844,5559.00
11845,5560.00
11846,5560.00
11847,5556.00
11848,5555.00
11849,5554.00
11850,5554.00
11851,5553.00
11852,5554.00
11853,5555.00
11854,5555.00
11855,5565.00
11856,5565.00
11857,5563.00
11858,5563.00
11859,5563.00
11860,5561.00
11861,5562.00
11862,5561.00
11863,5565.00
11864,5565.00
11865,5570.00
11866,5569.00
11867,5565.00
11868,5565.00
11869,5562.00
11870,5558.00
11871,5550.00
11872,5553.00
11873,5552.00
11874,5552.00
11875,5533.00
11876,5529.00
11877,5529.00
11878,5527.00
11879,5502.00
11880,5509.00
11881,5510.00
11882,5510.00
11883,5495.00
11884,5495.00
11885,5494.00
11886,5489.00
11887,5455.00
11888,5454.00
11889,5383.00
11890,5383.00
11891,5383.00
11892,5380.00
11893,5378.00
11894,5377.00
11895,5374.00
11896,5361.00
11897,5361.00
11898,5359.00
11899,5357.00
11900,5356.00
